,trade_id,fund_id,dealDate,dealTime,symbol,side,price,qty,s_info_windcode,direction,trade_dt,trade_time
2269,0000000047714230,60,20250821,134618029,600535,1,17.310,100,600535.SZ,B,2025-08-21,13:46:18.029000
2270,0000000047714311,60,20250821,134618059,600820,1,6.450,1200,600820.SZ,B,2025-08-21,13:46:18.059000
2271,0000000047714229,60,20250821,134618029,600535,1,17.310,100,600535.SZ,B,2025-08-21,13:46:18.029000
2272,0101000061018371,59,20250821,134617000,300043,1,4.750,100,300043.SH,B,2025-08-21,13:46:17
2273,0000000047697627,44,20250821,134612843,600801,1,15.530,500,600801.SZ,B,2025-08-21,13:46:12.843000
2274,0101000060999416,62,20250821,134609950,000932,1,5.770,1400,000932.SH,B,2025-08-21,13:46:09.950000
2275,0101000060999414,62,20250821,134609950,000932,1,5.770,900,000932.SH,B,2025-08-21,13:46:09.950000
2276,0101000060990521,62,20250821,134606950,000932,1,5.770,319,000932.SH,B,2025-08-21,13:46:06.950000
2277,0101000060990527,62,20250821,134606950,000932,1,5.770,181,000932.SH,B,2025-08-21,13:46:06.950000
2278,0101000060990525,62,20250821,134606950,000932,1,5.770,300,000932.SH,B,2025-08-21,13:46:06.950000
2279,0101000060990523,62,20250821,134606950,000932,1,5.770,300,000932.SH,B,2025-08-21,13:46:06.950000
2280,0000000047652668,44,20250821,134556751,688197,2,50.930,100,688197.SZ,S,2025-08-21,13:45:56.751000
2281,0000000047642022,60,20250821,134552044,603619,1,20.280,600,603619.SZ,B,2025-08-21,13:45:52.044000
2282,0105000060246839,60,20250821,134538680,002463,2,53.650,600,002463.SH,S,2025-08-21,13:45:38.680000
2283,0000000047608710,44,20250821,134536831,600273,2,8.860,200,600273.SZ,S,2025-08-21,13:45:36.831000
2284,0000000047568283,44,20250821,134517802,601669,1,6.220,1300,601669.SZ,B,2025-08-21,13:45:17.802000
2285,0000000047536250,62,20250821,134503135,601339,1,5.740,700,601339.SZ,B,2025-08-21,13:45:03.135000
2286,0000000047535491,62,20250821,134502807,601339,1,5.740,300,601339.SZ,B,2025-08-21,13:45:02.807000
2287,0000000047524172,44,20250821,134459058,600710,1,11.390,100,600710.SZ,B,2025-08-21,13:44:59.058000
2288,0000000047463101,60,20250821,134430075,600688,1,2.940,400,600688.SZ,B,2025-08-21,13:44:30.075000
2289,0000000047461149,62,20250821,134429081,600688,1,2.940,1900,600688.SZ,B,2025-08-21,13:44:29.081000
2290,0000000047416027,62,20250821,134408330,601339,1,5.740,100,601339.SZ,B,2025-08-21,13:44:08.330000
2291,0000000047396740,60,20250821,134400352,601339,1,5.740,600,601339.SZ,B,2025-08-21,13:44:00.352000
2292,0000000047396741,62,20250821,134400352,601339,1,5.740,2800,601339.SZ,B,2025-08-21,13:44:00.352000
2293,0105000059957328,62,20250821,134355010,000600,1,7.570,800,000600.SH,B,2025-08-21,13:43:55.010000
2294,0105000059957335,60,20250821,134355010,000600,1,7.570,900,000600.SH,B,2025-08-21,13:43:55.010000
2295,1021779282085124400,57,20250821,134352928,601598,1,5.610,100,601598.SZ,B,2025-08-21,13:43:52.928000
2296,0000000047336288,44,20250821,134332599,600332,2,27.520,600,600332.SZ,S,2025-08-21,13:43:32.599000
2297,0000000047330612,62,20250821,134330494,601598,1,5.610,100,601598.SZ,B,2025-08-21,13:43:30.494000
2298,0102000058983806,60,20250821,134321050,300763,1,64.870,100,300763.SH,B,2025-08-21,13:43:21.050000
2299,0000000047295660,60,20250821,134316814,601598,1,5.610,300,601598.SZ,B,2025-08-21,13:43:16.814000
2300,0000000047295661,62,20250821,134316814,601598,1,5.610,3100,601598.SZ,B,2025-08-21,13:43:16.814000
2301,0000000047287031,60,20250821,134314035,600803,1,18.780,100,600803.SZ,B,2025-08-21,13:43:14.035000
2302,1021779282085009000,57,20250821,134311124,000402,2,3.040,2500,000402.SH,S,2025-08-21,13:43:11.124000
2303,0103000062126991,44,20250821,134304718,300855,2,30.700,100,300855.SH,S,2025-08-21,13:43:04.718000
2304,0104000058336119,44,20250821,134304697,300537,1,26.230,100,300537.SH,B,2025-08-21,13:43:04.697000
2305,0102000058846617,44,20250821,134245826,000402,1,3.040,300,000402.SH,B,2025-08-21,13:42:45.826000
2306,,52,20250821,134113000,002438,2,13.760,100,002438.SH,S,2025-08-21,13:41:13
2307,0000000047183483,62,20250821,134239022,605296,1,33.210,200,605296.SZ,B,2025-08-21,13:42:39.022000
2308,0000000047175965,44,20250821,134236798,603112,1,18.780,300,603112.SZ,B,2025-08-21,13:42:36.798000
2309,0103000062013639,44,20250821,134234821,301325,1,63.190,100,301325.SH,B,2025-08-21,13:42:34.821000
2310,0101000060369197,58,20250821,134234780,001267,1,13.120,400,001267.SH,B,2025-08-21,13:42:34.780000
2311,0000000047167312,44,20250821,134233863,600985,2,13.190,300,600985.SZ,S,2025-08-21,13:42:33.863000
2312,0101000060340959,60,20250821,134225980,000895,2,25.480,600,000895.SH,S,2025-08-21,13:42:25.980000
2313,0103000061969256,62,20250821,134223010,000059,1,5.410,600,000059.SH,B,2025-08-21,13:42:23.010000
2314,0104000058192491,60,20250821,134222190,000039,1,8.190,100,000039.SH,B,2025-08-21,13:42:22.190000
2315,1021779282084754300,57,20250821,134157438,601011,2,2.840,2500,601011.SZ,S,2025-08-21,13:41:57.438000
2316,0105000059516720,44,20250821,134147491,300048,1,6.840,100,300048.SH,B,2025-08-21,13:41:47.491000
2317,0000000047006235,60,20250821,134142768,601898,1,12.160,600,601898.SZ,B,2025-08-21,13:41:42.768000
2318,0000000047006229,60,20250821,134142768,601898,1,12.160,300,601898.SZ,B,2025-08-21,13:41:42.768000
2319,0000000046967464,44,20250821,134130589,688290,2,60.330,200,688290.SZ,S,2025-08-21,13:41:30.589000
2320,0000000046934542,58,20250821,134121662,600010,2,2.680,2000,600010.SZ,S,2025-08-21,13:41:21.662000
2321,0000000046908858,60,20250821,134116988,600893,2,39.780,500,600893.SZ,S,2025-08-21,13:41:16.988000
2322,0105000059384950,58,20250821,134115779,002406,2,8.680,500,002406.SH,S,2025-08-21,13:41:15.779000
2323,0105000059355925,61,20250821,134110000,002406,2,8.680,1000,002406.SH,S,2025-08-21,13:41:10
2324,0102000058411000,62,20250821,134108580,000402,1,3.040,1800,000402.SH,B,2025-08-21,13:41:08.580000
2325,0104000057896171,60,20250821,134107980,002989,2,29.930,240,002989.SH,S,2025-08-21,13:41:07.980000
2326,0104000057896169,60,20250821,134107980,002989,2,29.930,60,002989.SH,S,2025-08-21,13:41:07.980000
2327,,52,20250821,134107000,000402,2,3.040,100,000402.SH,S,2025-08-21,13:41:07
2328,1021779282084409000,57,20250821,134053404,605296,2,33.300,200,605296.SZ,S,2025-08-21,13:40:53.404000
2329,0103000061553283,44,20250821,134054557,002468,1,19.310,100,002468.SH,B,2025-08-21,13:40:54.557000
2330,0000000046766447,44,20250821,134048802,600576,2,7.920,400,600576.SZ,S,2025-08-21,13:40:48.802000
2331,0105000059200442,60,20250821,134041730,300779,1,201.650,100,300779.SH,B,2025-08-21,13:40:41.730000
2332,0104000057713943,58,20250821,134033884,000762,2,22.440,200,000762.SH,S,2025-08-21,13:40:33.884000
2333,0104000057713947,61,20250821,134033880,000762,2,22.440,100,000762.SH,S,2025-08-21,13:40:33.880000
2334,0104000057713945,59,20250821,134033000,000762,2,22.440,100,000762.SH,S,2025-08-21,13:40:33
2335,0101000059751756,62,20250821,134012920,000932,1,5.790,1700,000932.SH,B,2025-08-21,13:40:12.920000
2336,0103000061276503,58,20250821,133948886,002774,1,11.820,400,002774.SH,B,2025-08-21,13:39:48.886000
2337,0103000061276501,58,20250821,133948885,002774,1,11.820,600,002774.SH,B,2025-08-21,13:39:48.885000
2338,0105000058948783,61,20250821,133929530,002988,1,45.880,200,002988.SH,B,2025-08-21,13:39:29.530000
2339,0105000058948774,61,20250821,133929520,002988,1,45.880,200,002988.SH,B,2025-08-21,13:39:29.520000
2340,0000000046519332,62,20250821,133927162,600282,1,4.810,1500,600282.SZ,B,2025-08-21,13:39:27.162000
2341,0000000046519374,60,20250821,133927162,600282,1,4.810,4200,600282.SZ,B,2025-08-21,13:39:27.162000
2342,1021779282084079100,57,20250821,133922499,600758,2,3.990,1900,600758.SZ,S,2025-08-21,13:39:22.499000
2343,0000000046503802,62,20250821,133922018,600758,1,4.000,1900,600758.SZ,B,2025-08-21,13:39:22.018000
2344,0103000061156076,58,20250821,133915284,300536,1,11.180,700,300536.SH,B,2025-08-21,13:39:15.284000
2345,,52,20250821,133834000,300485,2,14.320,100,300485.SH,S,2025-08-21,13:38:34
2346,0103000061119704,44,20250821,133904837,002360,1,5.480,900,002360.SH,B,2025-08-21,13:39:04.837000
2347,0000000046451656,44,20250821,133901880,688013,2,39.840,33,688013.SZ,S,2025-08-21,13:39:01.880000
2348,0000000046451655,44,20250821,133901880,688013,2,39.840,167,688013.SZ,S,2025-08-21,13:39:01.880000
2349,0000000046444099,62,20250821,133900083,601011,1,2.850,600,601011.SZ,B,2025-08-21,13:39:00.083000
2350,0000000046444098,62,20250821,133900083,601011,1,2.850,1600,601011.SZ,B,2025-08-21,13:39:00.083000
2351,0000000046383642,62,20250821,133834265,600282,1,4.810,3100,600282.SZ,B,2025-08-21,13:38:34.265000
2352,0000000046380354,62,20250821,133833195,600282,1,4.810,200,600282.SZ,B,2025-08-21,13:38:33.195000
2353,0000000046380049,62,20250821,133833051,600282,1,4.810,200,600282.SZ,B,2025-08-21,13:38:33.051000
2354,0000000046360183,62,20250821,133825029,600282,1,4.810,100,600282.SZ,B,2025-08-21,13:38:25.029000
2355,0000000046359740,62,20250821,133824800,600282,1,4.810,100,600282.SZ,B,2025-08-21,13:38:24.800000
2356,0000000046359723,62,20250821,133824785,600282,1,4.810,100,600282.SZ,B,2025-08-21,13:38:24.785000
2357,0000000046359486,62,20250821,133824663,600282,1,4.810,100,600282.SZ,B,2025-08-21,13:38:24.663000
2358,0101000059418761,44,20250821,133822793,300986,1,13.530,100,300986.SH,B,2025-08-21,13:38:22.793000
2359,0000000046334081,62,20250821,133814596,601339,1,5.750,700,601339.SZ,B,2025-08-21,13:38:14.596000
2360,0000000046334082,60,20250821,133814596,601339,1,5.750,700,601339.SZ,B,2025-08-21,13:38:14.596000
2361,0103000060938892,58,20250821,133812831,300536,1,11.180,900,300536.SH,B,2025-08-21,13:38:12.831000
2362,0103000060938890,58,20250821,133812830,300536,1,11.180,300,300536.SH,B,2025-08-21,13:38:12.830000
2363,0000000046324587,61,20250821,133810920,601208,1,17.380,300,601208.SZ,B,2025-08-21,13:38:10.920000
2364,0000000046288720,62,20250821,133759153,600282,1,4.810,100,600282.SZ,B,2025-08-21,13:37:59.153000
2365,0000000046287851,62,20250821,133758815,601872,2,6.190,4600,601872.SZ,S,2025-08-21,13:37:58.815000
2366,1021779282083867800,57,20250821,133758849,601872,2,6.190,1500,601872.SZ,S,2025-08-21,13:37:58.849000
2367,0000000046273098,62,20250821,133752698,600282,1,4.810,200,600282.SZ,B,2025-08-21,13:37:52.698000
2368,0000000046218313,60,20250821,133731605,600183,1,44.550,100,600183.SZ,B,2025-08-21,13:37:31.605000
2369,0104000057130290,44,20250821,133726732,300357,2,27.040,100,300357.SH,S,2025-08-21,13:37:26.732000
2370,0000000046186868,60,20250821,133719993,603119,2,66.010,100,603119.SZ,S,2025-08-21,13:37:19.993000
2371,0000000046172133,60,20250821,133714784,603766,1,13.780,100,603766.SZ,B,2025-08-21,13:37:14.784000
2372,0000000046172132,62,20250821,133714784,603766,1,13.780,700,603766.SZ,B,2025-08-21,13:37:14.784000
2373,0000000046162920,60,20250821,133711611,601898,1,12.170,200,601898.SZ,B,2025-08-21,13:37:11.611000
2374,0101000059180571,61,20250821,133708940,001267,2,13.130,500,001267.SH,S,2025-08-21,13:37:08.940000
2375,0000000046148787,62,20250821,133706744,601898,1,12.170,1000,601898.SZ,B,2025-08-21,13:37:06.744000
2376,0000000046148788,60,20250821,133706744,601898,1,12.170,700,601898.SZ,B,2025-08-21,13:37:06.744000
2377,0000000046142355,58,20250821,133704868,600211,2,46.800,100,600211.SZ,S,2025-08-21,13:37:04.868000
2378,0105000058486928,60,20250821,133701710,301095,1,86.860,100,301095.SH,B,2025-08-21,13:37:01.710000
2379,0000000046111688,44,20250821,133656517,600062,1,20.390,76,600062.SZ,B,2025-08-21,13:36:56.517000
2380,0000000046105844,44,20250821,133653857,600062,1,20.390,100,600062.SZ,B,2025-08-21,13:36:53.857000
2381,0000000046098902,44,20250821,133651228,600062,1,20.390,124,600062.SZ,B,2025-08-21,13:36:51.228000
2382,0000000046089660,60,20250821,133646993,600066,1,27.380,400,600066.SZ,B,2025-08-21,13:36:46.993000
2383,0105000058439759,62,20250821,133646820,301263,2,35.150,900,301263.SH,S,2025-08-21,13:36:46.820000
2384,0105000058439761,60,20250821,133646820,301263,2,35.150,500,301263.SH,S,2025-08-21,13:36:46.820000
2385,1021779282083663800,57,20250821,133646831,301263,2,35.150,500,301263.SH,S,2025-08-21,13:36:46.831000
2386,1021779282083639700,57,20250821,133635897,603929,2,35.340,300,603929.SZ,S,2025-08-21,13:36:35.897000
2387,1021779282083625500,57,20250821,133632298,002739,2,11.450,200,002739.SH,S,2025-08-21,13:36:32.298000
2388,0104000056947583,62,20250821,133630220,000630,1,4.170,100,000630.SH,B,2025-08-21,13:36:30.220000
2389,0101000059049103,60,20250821,133628950,000429,2,12.170,300,000429.SH,S,2025-08-21,13:36:28.950000
2390,0104000056943077,62,20250821,133628390,000630,1,4.170,1300,000630.SH,B,2025-08-21,13:36:28.390000
2391,0101000059037422,44,20250821,133624826,000429,2,12.170,300,000429.SH,S,2025-08-21,13:36:24.826000
2392,0104000056929348,62,20250821,133624100,000630,1,4.170,100,000630.SH,B,2025-08-21,13:36:24.100000
2393,0000000046030051,44,20250821,133622950,688117,2,44.680,200,688117.SZ,S,2025-08-21,13:36:22.950000
2394,0104000056918529,62,20250821,133620580,000630,1,4.170,100,000630.SH,B,2025-08-21,13:36:20.580000
2395,0000000046019015,44,20250821,133618831,688590,1,24.840,200,688590.SZ,B,2025-08-21,13:36:18.831000
2396,0103000060503637,44,20250821,133616331,003041,2,29.370,100,003041.SH,S,2025-08-21,13:36:16.331000
2397,1021779282083586500,57,20250821,133612763,002807,2,5.010,1300,002807.SH,S,2025-08-21,13:36:12.763000
2398,1021779282083583700,57,20250821,133612288,002807,2,5.010,100,002807.SH,S,2025-08-21,13:36:12.288000
2399,1021779282083581100,57,20250821,133610837,002807,2,5.010,100,002807.SH,S,2025-08-21,13:36:10.837000
2400,1021779282083581000,57,20250821,133610837,002807,2,5.010,100,002807.SH,S,2025-08-21,13:36:10.837000
2401,1021779282083580800,57,20250821,133610797,002807,2,5.010,200,002807.SH,S,2025-08-21,13:36:10.797000
2402,1021779282083571500,57,20250821,133608110,000600,2,7.560,600,000600.SH,S,2025-08-21,13:36:08.110000
2403,1021779282083563500,57,20250821,133606327,600050,2,5.680,900,600050.SZ,S,2025-08-21,13:36:06.327000
2404,0000000045975172,62,20250821,133604266,601003,1,6.010,1900,601003.SZ,B,2025-08-21,13:36:04.266000
2405,0000000045974408,62,20250821,133604086,601003,1,6.010,300,601003.SZ,B,2025-08-21,13:36:04.086000
2406,0000000045974678,44,20250821,133604200,603101,1,10.410,100,603101.SZ,B,2025-08-21,13:36:04.200000
2407,0000000045965497,62,20250821,133602160,601003,1,6.010,2700,601003.SZ,B,2025-08-21,13:36:02.160000
2408,1021779282083550100,57,20250821,133602831,000600,2,7.560,100,000600.SH,S,2025-08-21,13:36:02.831000
2409,0105000058286326,58,20250821,133601761,002406,2,8.690,1300,002406.SH,S,2025-08-21,13:36:01.761000
2410,0000000045963906,44,20250821,133601733,688550,1,44.200,199,688550.SZ,B,2025-08-21,13:36:01.733000
2411,0105000058286324,58,20250821,133601761,002406,2,8.690,100,002406.SH,S,2025-08-21,13:36:01.761000
2412,1021779282083545800,57,20250821,133601888,000600,2,7.560,500,000600.SH,S,2025-08-21,13:36:01.888000
2413,,52,20250821,133601000,002406,2,8.690,400,002406.SH,S,2025-08-21,13:36:01
2414,0105000058264479,62,20250821,133558020,301263,2,35.150,500,301263.SH,S,2025-08-21,13:35:58.020000
2415,0000000045942659,44,20250821,133556788,688469,1,5.540,200,688469.SZ,B,2025-08-21,13:35:56.788000
2416,0000000045938401,60,20250821,133555170,603228,1,54.540,200,603228.SZ,B,2025-08-21,13:35:55.170000
2417,0101000058898410,44,20250821,133544848,300232,2,8.090,700,300232.SH,S,2025-08-21,13:35:44.848000
2418,0103000060343780,60,20250821,133538480,002807,2,5.010,1300,002807.SH,S,2025-08-21,13:35:38.480000
2419,0101000058860927,58,20250821,133533849,300158,1,8.390,900,300158.SH,B,2025-08-21,13:35:33.849000
2420,0102000057144224,60,20250821,133528970,003006,1,29.280,400,003006.SH,B,2025-08-21,13:35:28.970000
2421,0104000056720012,60,20250821,133524320,000630,1,4.170,1600,000630.SH,B,2025-08-21,13:35:24.320000
2422,0101000058793131,44,20250821,133513925,002859,1,29.660,200,002859.SH,B,2025-08-21,13:35:13.925000
2423,0103000060250494,58,20250821,133512774,002774,1,11.840,100,002774.SH,B,2025-08-21,13:35:12.774000
2424,0103000060250487,58,20250821,133512771,002774,1,11.840,600,002774.SH,B,2025-08-21,13:35:12.771000
2425,0000000045801210,59,20250821,133503000,600211,2,46.830,100,600211.SZ,S,2025-08-21,13:35:03
2426,0000000045793427,60,20250821,133500551,603156,1,21.960,400,603156.SZ,B,2025-08-21,13:35:00.551000
2427,0102000057033212,60,20250821,133457340,300850,2,38.070,100,300850.SH,S,2025-08-21,13:34:57.340000
2428,0102000057032231,60,20250821,133456980,300850,2,38.070,100,300850.SH,S,2025-08-21,13:34:56.980000
2429,0102000057004958,60,20250821,133448480,300474,1,81.120,300,300474.SH,B,2025-08-21,13:34:48.480000
2430,0103000060155532,60,20250821,133445950,002222,2,42.310,1500,002222.SH,S,2025-08-21,13:34:45.950000
2431,0103000060155530,60,20250821,133445950,002222,2,42.310,200,002222.SH,S,2025-08-21,13:34:45.950000
2432,0101000058692744,44,20250821,133444737,002396,2,31.450,200,002396.SH,S,2025-08-21,13:34:44.737000
2433,0103000060152314,58,20250821,133444992,002774,1,11.840,200,002774.SH,B,2025-08-21,13:34:44.992000
2434,0000000045755653,60,20250821,133444010,601003,1,6.010,400,601003.SZ,B,2025-08-21,13:34:44.010000
2435,,52,20250821,133118000,300355,2,4.660,100,300355.SH,S,2025-08-21,13:31:18
2436,0104000056570875,60,20250821,133437630,002595,2,59.710,200,002595.SH,S,2025-08-21,13:34:37.630000
2437,0000000045740222,61,20250821,133436624,600010,2,2.690,800,600010.SZ,S,2025-08-21,13:34:36.624000
2438,0000000045740223,59,20250821,133436000,600010,2,2.690,2000,600010.SZ,S,2025-08-21,13:34:36
2439,0000000045737841,61,20250821,133435524,600010,2,2.690,2500,600010.SZ,S,2025-08-21,13:34:35.524000
2440,0000000045736870,61,20250821,133435099,600010,2,2.690,1500,600010.SZ,S,2025-08-21,13:34:35.099000
2441,0105000057985587,59,20250821,133429000,000683,2,6.170,100,000683.SH,S,2025-08-21,13:34:29
2442,1021779282083117400,57,20250821,133426357,603456,2,18.460,200,603456.SZ,S,2025-08-21,13:34:26.357000
2443,1021779282083116100,57,20250821,133425424,603456,2,18.460,100,603456.SZ,S,2025-08-21,13:34:25.424000
2444,1021779282083115600,57,20250821,133425104,603456,2,18.460,100,603456.SZ,S,2025-08-21,13:34:25.104000
2445,1021779282083115300,57,20250821,133424928,603456,2,18.460,100,603456.SZ,S,2025-08-21,13:34:24.928000
2446,0105000057965063,44,20250821,133422633,000917,2,7.850,400,000917.SH,S,2025-08-21,13:34:22.633000
2447,0000000045682574,44,20250821,133412402,600535,1,17.280,600,600535.SZ,B,2025-08-21,13:34:12.402000
2448,0104000056485984,44,20250821,133410477,300036,1,17.160,200,300036.SH,B,2025-08-21,13:34:10.477000
2449,0101000058567038,60,20250821,133409080,000672,1,9.090,3400,000672.SH,B,2025-08-21,13:34:09.080000
2450,0101000058553642,44,20250821,133405179,000626,1,7.230,400,000626.SH,B,2025-08-21,13:34:05.179000
2451,0000000045654780,44,20250821,133402863,603508,1,33.770,100,603508.SZ,B,2025-08-21,13:34:02.863000
2452,0103000059975766,58,20250821,133356487,301171,2,32.540,100,301171.SH,S,2025-08-21,13:33:56.487000
2453,0102000056796733,62,20250821,133348540,002948,1,5.040,600,002948.SH,B,2025-08-21,13:33:48.540000
2454,0000000045611706,44,20250821,133346840,688556,1,12.380,200,688556.SZ,B,2025-08-21,13:33:46.840000
2455,1021779282083023400,57,20250821,133341300,603323,2,5.490,1800,603323.SZ,S,2025-08-21,13:33:41.300000
2456,0000000045591103,44,20250821,133338754,605099,2,32.800,100,605099.SZ,S,2025-08-21,13:33:38.754000
2457,0000000045583560,62,20250821,133335978,603508,1,33.780,100,603508.SZ,B,2025-08-21,13:33:35.978000
2458,1021779282083004400,57,20250821,133332373,603766,2,13.740,600,603766.SZ,S,2025-08-21,13:33:32.373000
2459,0101000058436428,44,20250821,133330730,002859,1,29.650,100,002859.SH,B,2025-08-21,13:33:30.730000
